Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
-----------------------------------------------
                0.02    0.00  346606/346606      std::vector<int, std::allocator<int> >::max_size() const [7]
[8]     28.6    0.02    0.00  346606         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [8]
                0.00    0.00  346606/346840      std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [37]
                0.00    0.00  346606/346843      unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [36]
-----------------------------------------------
                                9998             DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.01    0.00       3/3           Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
[9]     14.3    0.01    0.00       3+9998    DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00  209978/879960      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [26]
                0.00    0.00  209978/1259912     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [18]
                0.00    0.00  199977/1199908     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [20]
                0.00    0.00  199977/839956      std::_Bit_reference::operator bool() const [27]
                0.00    0.00  199977/1199908     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [19]
                0.00    0.00   10001/40004       std::_Bit_reference::operator=(bool) [56]
                0.00    0.00   10001/10001       std::__cxx11::list<int, std::allocator<int> >::push_back(int const&) [116]
                0.00    0.00   10001/659958      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [30]
                0.00    0.00   10001/233307      std::vector<int, std::allocator<int> >::begin() [46]
                0.00    0.00   10001/233307      std::vector<int, std::allocator<int> >::end() [45]
                                9998             DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
-----------------------------------------------
                0.00    0.00  346606/3213036     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
                0.00    0.00  346606/3213036     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [53]
                0.00    0.00 2519824/3213036     bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [18]
[16]     0.0    0.00    0.00 3213036         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [16]
-----------------------------------------------
                0.00    0.00     234/1473455     void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [127]
                0.00    0.00   10001/1473455     void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&) [115]
                0.00    0.00   10001/1473455     std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [114]
                0.00    0.00   10001/1473455     void std::allocator_traits<std::allocator<std::_List_node<int> > >::construct<int, int const&>(std::allocator<std::_List_node<int> >&, int*, int const&) [110]
                0.00    0.00   10001/1473455     void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [99]
                0.00    0.00  173303/1473455     void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
                0.00    0.00  629957/1473455     void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [32]
                0.00    0.00  629957/1473455     void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [31]
[17]     0.0    0.00    0.00 1473455         int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
-----------------------------------------------
                0.00    0.00  209977/1259912     Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00  209977/1259912     Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00  209978/1259912     DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00  209978/1259912     DFS_Deque(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [177]
                0.00    0.00  420002/1259912     DFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [172]
[18]     0.0    0.00    0.00 1259912         bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [18]
                0.00    0.00 2519824/3213036     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [16]
-----------------------------------------------
                0.00    0.00  199977/1199908     DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00  199977/1199908     DFS_Deque(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [177]
                0.00    0.00  199977/1199908     Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00  199977/1199908     Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00  400000/1199908     DFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [172]
[19]     0.0    0.00    0.00 1199908         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [19]
-----------------------------------------------
                0.00    0.00  199977/1199908     DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00  199977/1199908     DFS_Deque(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [177]
                0.00    0.00  199977/1199908     Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00  199977/1199908     Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00  400000/1199908     DFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [172]
[20]     0.0    0.00    0.00 1199908         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [20]
-----------------------------------------------
                0.00    0.00 1039818/1039818     int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [43]
[21]     0.0    0.00    0.00 1039818         int* std::__niter_base<int*>(int*) [21]
-----------------------------------------------
                0.00    0.00       6/879970      std::_Bit_iterator::_Bit_iterator() [160]
                0.00    0.00  879964/879970      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [23]
[22]     0.0    0.00    0.00  879970         std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [22]
-----------------------------------------------
                0.00    0.00       2/879964      std::vector<bool, std::allocator<bool> >::begin() [247]
                0.00    0.00       2/879964      std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [244]
                0.00    0.00  879960/879964      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [26]
[23]     0.0    0.00    0.00  879964         std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [23]
                0.00    0.00  879964/879970      std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [22]
-----------------------------------------------
                0.00    0.00  879960/879960      std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [26]
[24]     0.0    0.00    0.00  879960         std::_Bit_iterator::operator*() const [24]
                0.00    0.00  879960/879960      std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [25]
-----------------------------------------------
                0.00    0.00  879960/879960      std::_Bit_iterator::operator*() const [24]
[25]     0.0    0.00    0.00  879960         std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [25]
-----------------------------------------------
                0.00    0.00   20001/879960      Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00   20001/879960      Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00  209978/879960      DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00  209978/879960      DFS_Deque(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [177]
                0.00    0.00  420002/879960      DFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [172]
[26]     0.0    0.00    0.00  879960         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [26]
                0.00    0.00  879960/879964      std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [23]
                0.00    0.00  879960/879960      std::_Bit_iterator::operator*() const [24]
-----------------------------------------------
                0.00    0.00   20001/839956      Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00   20001/839956      Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00  199977/839956      DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00  199977/839956      DFS_Deque(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [177]
                0.00    0.00  400000/839956      DFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [172]
[27]     0.0    0.00    0.00  839956         std::_Bit_reference::operator bool() const [27]
-----------------------------------------------
                0.00    0.00  693212/693212      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [4]
[28]     0.0    0.00    0.00  693212         std::vector<int, std::allocator<int> >::size() const [28]
-----------------------------------------------
                0.00    0.00   10001/669961      void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [99]
                0.00    0.00   30003/669961      void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*) [75]
                0.00    0.00  629957/669961      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [31]
[29]     0.0    0.00    0.00  669961         operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00   10001/659958      DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00   10001/659958      DFS_Deque(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [177]
                0.00    0.00   20002/659958      DFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [172]
                0.00    0.00  200000/659958      main [1]
                0.00    0.00  209977/659958      Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00  209977/659958      Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
[30]     0.0    0.00    0.00  659958         std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::operator[](unsigned long) [30]
-----------------------------------------------
                0.00    0.00  629957/629957      void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [32]
[31]     0.0    0.00    0.00  629957         void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [31]
                0.00    0.00  629957/1473455     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00  629957/669961      operator new(unsigned long, void*) [29]
-----------------------------------------------
                0.00    0.00     234/629957      void std::deque<int, std::allocator<int> >::_M_push_back_aux<int const&>(int const&) [127]
                0.00    0.00   29769/629957      std::deque<int, std::allocator<int> >::push_back(int const&) [72]
                0.00    0.00  173303/629957      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
                0.00    0.00  426651/629957      std::vector<int, std::allocator<int> >::push_back(int const&) [2]
[32]     0.0    0.00    0.00  629957         void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [32]
                0.00    0.00  629957/1473455     int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [17]
                0.00    0.00  629957/629957      void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [31]
-----------------------------------------------
                0.00    0.00  173542/520382      __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [49]
                0.00    0.00  346840/520382      std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [37]
[33]     0.0    0.00    0.00  520382         __gnu_cxx::new_allocator<int>::max_size() const [33]
-----------------------------------------------
                0.00    0.00  233307/466614      std::vector<int, std::allocator<int> >::begin() [46]
                0.00    0.00  233307/466614      std::vector<int, std::allocator<int> >::end() [45]
[34]     0.0    0.00    0.00  466614         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [34]
-----------------------------------------------
                0.00    0.00   30003/376609      std::vector<int, std::allocator<int> >::~vector() [74]
                0.00    0.00  346606/376609      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[35]     0.0    0.00    0.00  376609         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [35]
-----------------------------------------------
                0.00    0.00       3/346843      std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_S_max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [199]
                0.00    0.00     234/346843      std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [126]
                0.00    0.00  346606/346843      std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [8]
[36]     0.0    0.00    0.00  346843         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [36]
-----------------------------------------------
                0.00    0.00     234/346840      std::deque<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [126]
                0.00    0.00  346606/346840      std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [8]
[37]     0.0    0.00    0.00  346840         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [37]
                0.00    0.00  346840/520382      __gnu_cxx::new_allocator<int>::max_size() const [33]
-----------------------------------------------
                0.00    0.00  346606/346606      std::vector<int, std::allocator<int> >::max_size() const [7]
[38]     0.0    0.00    0.00  346606         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [38]
-----------------------------------------------
                0.00    0.00  346606/346606      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[39]     0.0    0.00    0.00  346606         std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [39]
                0.00    0.00  346606/346606      std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [40]
-----------------------------------------------
                0.00    0.00  346606/346606      std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [39]
[40]     0.0    0.00    0.00  346606         std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [40]
                0.00    0.00  346606/346606      int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [43]
-----------------------------------------------
                0.00    0.00  346606/346606      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[41]     0.0    0.00    0.00  346606         std::vector<int, std::allocator<int> >::_S_use_relocate() [41]
                0.00    0.00  346606/346606      std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [42]
-----------------------------------------------
                0.00    0.00  346606/346606      std::vector<int, std::allocator<int> >::_S_use_relocate() [41]
[42]     0.0    0.00    0.00  346606         std::vector<int, std::allocator<int> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [42]
-----------------------------------------------
                0.00    0.00  346606/346606      std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>) [40]
[43]     0.0    0.00    0.00  346606         int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [43]
                0.00    0.00 1039818/1039818     int* std::__niter_base<int*>(int*) [21]
                0.00    0.00  346606/346606      std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [44]
-----------------------------------------------
                0.00    0.00  346606/346606      int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&) [43]
[44]     0.0    0.00    0.00  346606         std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&) [44]
-----------------------------------------------
                0.00    0.00   10000/233307      Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00   10000/233307      Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00   10001/233307      DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00   10001/233307      DFS_Deque(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [177]
                0.00    0.00   20002/233307      DFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [172]
                0.00    0.00  173303/233307      std::vector<int, std::allocator<int> >::push_back(int const&) [2]
[45]     0.0    0.00    0.00  233307         std::vector<int, std::allocator<int> >::end() [45]
                0.00    0.00  233307/466614      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [34]
-----------------------------------------------
                0.00    0.00   10000/233307      Kosaraju_by_list(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [6]
                0.00    0.00   10000/233307      Kosaraju_by_deque(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&) [3]
                0.00    0.00   10001/233307      DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
                0.00    0.00   10001/233307      DFS_Deque(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::deque<int, std::allocator<int> >&) [177]
                0.00    0.00   20002/233307      DFS(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::stack<int, std::deque<int, std::allocator<int> > >&) [172]
                0.00    0.00  173303/233307      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[46]     0.0    0.00    0.00  233307         std::vector<int, std::allocator<int> >::begin() [46]
                0.00    0.00  233307/466614      __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [34]
-----------------------------------------------
                0.00    0.00   30003/203306      std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [71]
                0.00    0.00  173303/203306      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[47]     0.0    0.00    0.00  203306         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [47]
                0.00    0.00  173303/173542      std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [50]
-----------------------------------------------
                0.00    0.00  173542/173542      std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [50]
[48]     0.0    0.00    0.00  173542         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [48]
-----------------------------------------------
                0.00    0.00  173542/173542      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [51]
[49]     0.0    0.00    0.00  173542         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [49]
                0.00    0.00  173542/520382      __gnu_cxx::new_allocator<int>::max_size() const [33]
-----------------------------------------------
                0.00    0.00     239/173542      std::_Deque_base<int, std::allocator<int> >::_M_deallocate_node(int*) [123]
                0.00    0.00  173303/173542      std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [47]
[50]     0.0    0.00    0.00  173542         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [50]
                0.00    0.00  173542/173542      __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [48]
-----------------------------------------------
                0.00    0.00     239/173542      std::_Deque_base<int, std::allocator<int> >::_M_allocate_node() [122]
                0.00    0.00  173303/173542      std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [54]
[51]     0.0    0.00    0.00  173542         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [51]
                0.00    0.00  173542/173542      __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [49]
-----------------------------------------------
                0.00    0.00       5/173320      std::_Deque_base<int, std::allocator<int> >::_M_initialize_map(unsigned long) [166]
                0.00    0.00      12/173320      std::deque<int, std::allocator<int> >::_M_reallocate_map(unsigned long, bool) [147]
                0.00    0.00  173303/173320      std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [4]
[52]     0.0    0.00    0.00  173320         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [52]
-----------------------------------------------
                0.00    0.00  173303/173303      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[53]     0.0    0.00    0.00  173303         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [53]
                0.00    0.00  346606/3213036     __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [16]
-----------------------------------------------
                0.00    0.00  173303/173303      void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [5]
[54]     0.0    0.00    0.00  173303         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [54]
                0.00    0.00  173303/173542      std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [51]
-----------------------------------------------
                0.00    0.00   30003/60006       void std::_Destroy_aux<false>::__destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*) [186]
                0.00    0.00   30003/60006       std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [198]
[55]     0.0    0.00    0.00   60006         std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&) [55]
-----------------------------------------------
                0.00    0.00   10001/40004       DFS_List(std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, int, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&) [9]
